timestamp,machine_id,machine_type,vibration_rms,temperature_motor,current_phase_avg,pressure_level,rpm,operating_mode,hours_since_maintenance,ambient_temp,rul_hours,failure_within_24h,failure_type,estimated_repair_cost,vibration_rms_roll_mean_5,vibration_rms_roll_std_5,vibration_rms_roll_mean_10,vibration_rms_roll_max_10,vibration_rms_roll_min_10,vibration_rms_lag_1,vibration_rms_lag_3,vibration_rms_lag_5,vibration_rms_delta,vibration_rms_trend_5,vibration_rms_deviation,temperature_motor_roll_mean_5,temperature_motor_roll_std_5,temperature_motor_roll_mean_10,temperature_motor_roll_max_10,temperature_motor_roll_min_10,temperature_motor_lag_1,temperature_motor_lag_3,temperature_motor_lag_5,temperature_motor_delta,temperature_motor_trend_5,temperature_motor_deviation,current_phase_avg_roll_mean_5,current_phase_avg_roll_std_5,current_phase_avg_roll_mean_10,current_phase_avg_roll_max_10,current_phase_avg_roll_min_10,current_phase_avg_lag_1,current_phase_avg_lag_3,current_phase_avg_lag_5,current_phase_avg_delta,current_phase_avg_trend_5,current_phase_avg_deviation,pressure_level_roll_mean_5,pressure_level_roll_std_5,pressure_level_roll_mean_10,pressure_level_roll_max_10,pressure_level_roll_min_10,pressure_level_lag_1,pressure_level_lag_3,pressure_level_lag_5,pressure_level_delta,pressure_level_trend_5,pressure_level_deviation,rpm_roll_mean_5,rpm_roll_std_5,rpm_roll_mean_10,rpm_roll_max_10,rpm_roll_min_10,rpm_lag_1,rpm_lag_3,rpm_lag_5,rpm_delta,rpm_trend_5,rpm_deviation,temp_differential,vib_to_rpm,power_est,pressure_stability,maintenance_stress
2031-06-10,M03,CNC,1.83,64.16,10.6,52.4,2871.1,normal,260.39,11.1,0.5,0,none,0.0,1.6800000000000002,0.8728115489611737,1.248,2.89,0.72,2.02,0.83,0.72,-0.18999999999999995,0.22200000000000003,0.17183871628060196,50.69,9.72427889357355,47.885000000000005,64.16,40.3,52.0,40.3,43.56,12.159999999999997,4.119999999999999,1.3851784414634214,8.828,3.555287611431745,6.831,12.63,4.08,10.83,5.4,4.9,-0.23000000000000043,1.14,0.4983985414986639,54.239999999999995,30.402516343223933,38.69,88.8,20.6,81.1,23.2,23.3,-28.699999999999996,5.819999999999999,-0.06052110710564196,2111.68,1108.590279138327,1495.1299999999999,3001.6,857.1,2888.6,887.6,878.3,-17.5,398.56,0.685032104094457,53.059999999999995,0.0006373863653742943,30.433659999999996,0.9660765180537393,502.5527
2031-06-11,M03,CNC,2.13,56.33,15.48,85.4,2937.1,normal,260.59,17.7,0.5,0,none,0.0,1.9400000000000002,0.7397972695272684,1.3770000000000002,2.89,0.72,1.83,2.89,0.83,0.2999999999999998,0.25999999999999995,0.2567924059530502,53.501999999999995,8.654809067795746,48.644,64.16,40.3,64.16,54.72,42.27,-7.829999999999998,2.811999999999999,0.32675097772231654,10.988000000000001,3.6835947116912875,7.971000000000001,15.48,4.68,10.6,12.63,4.68,4.880000000000001,2.16,1.219427871083702,66.17999999999999,28.021634499079468,44.7,88.8,20.6,52.4,88.8,25.7,33.00000000000001,11.940000000000001,0.6858961568075453,2517.2,912.3785809629647,1702.31,3001.6,857.1,2871.1,3001.6,909.5,66.0,405.52,0.46022557164183087,38.629999999999995,0.0007252051318470425,45.466308,1.2904198714989619,581.1157
2031-06-12,M03,CNC,2.38,58.33,11.08,54.0,3081.8,normal,260.89,14.8,0.5,0,none,0.0,2.25,0.4093287187579196,1.525,2.89,0.72,2.13,2.02,0.83,0.25,0.30999999999999994,0.3175155870706378,57.10799999999999,4.572293735096063,49.89399999999999,64.16,40.3,56.33,52.0,40.3,2.0,3.6060000000000003,0.2672560743446857,12.124,2.0375058282125247,8.596,15.48,4.68,15.48,10.83,5.4,-4.4,1.136,-0.5123660256291287,72.34,17.69316252115493,47.58,88.8,20.6,85.4,81.1,23.2,-31.400000000000006,6.16,-1.0365527543646516,2956.04,86.62126182406085,1924.78,3081.8,878.3,2937.1,2888.6,887.6,144.70000000000027,438.84000000000003,1.4518358676400744,43.53,0.000772275940125005,34.146344000000006,0.7464748760748028,647.0072
2031-06-13,M03,CNC,2.06,52.98,12.57,70.7,2805.5,normal,260.94,16.2,0.5,0,none,0.0,2.084,0.19932385707687092,1.6509999999999998,2.89,0.72,2.38,1.83,2.89,-0.31999999999999984,-0.166,-0.1203466844528479,56.760000000000005,4.856845684186269,50.653999999999996,64.16,40.3,58.33,64.16,54.72,-5.350000000000001,-0.3480000000000004,-0.7782668874200738,12.112,2.0339542767722203,9.331,15.48,4.68,11.08,10.6,12.63,1.4900000000000002,-0.012000000000000099,0.22516606623043836,68.72,15.152788522249004,52.519999999999996,88.8,20.6,54.0,52.4,88.8,16.700000000000003,-3.6199999999999988,0.1306681559158023,2916.8199999999997,103.57184462967037,2114.71,3081.8,878.3,3081.8,2871.1,3001.6,-276.3000000000002,-39.219999999999985,-1.074808437729282,36.78,0.0007342719631642417,35.265135,1.0288124230482505,563.6304
2031-06-14,M03,CNC,0.74,43.78,5.03,21.4,879.6,idle,261.26,12.2,0.5,0,none,0.0,1.828,0.6390383400078605,1.643,2.89,0.72,2.06,2.13,2.02,-1.32,-0.256,-1.7022918699989413,55.116,7.527697523147375,50.843,64.16,40.3,52.98,56.33,52.0,-9.199999999999996,-1.6439999999999997,-1.505885348954021,10.952000000000002,3.8187393207706677,9.32,15.48,4.68,12.57,15.48,10.83,-7.54,-1.16,-1.5507329590407855,56.779999999999994,23.93495351990473,52.6,88.8,21.4,70.7,85.4,81.1,-49.300000000000004,-11.94,-1.4781667386111121,2515.02,919.9403877425935,2114.07,3081.8,878.3,2805.5,2937.1,2888.6,-1925.9,-401.8,-1.7777454322214843,31.580000000000002,0.0008412914865701286,4.4243879999999995,0.3768932059011613,219.45839999999998
2031-06-15,M03,CNC,3.65,73.11,21.26,97.0,3946.8,peak,261.39,14.4,0.5,0,none,0.0,2.192,1.0356978323816268,1.936,3.65,0.74,0.74,2.38,1.83,2.91,0.364,1.4076105919700532,56.90599999999999,10.637604523575726,53.798,73.11,40.3,43.78,58.33,64.16,29.33,1.7900000000000005,1.523260959550815,13.084,5.952623791236936,10.956,21.26,4.68,5.03,11.08,10.6,16.23,2.1320000000000006,1.3734888912594891,65.7,29.547250295078232,59.970000000000006,97.0,21.4,21.4,54.0,52.4,75.6,8.92,1.0593166455678331,2730.16,1126.6028772375796,2420.92,3946.8,879.6,879.6,3081.8,2871.1,3067.2000000000003,215.14000000000004,1.0799190349942007,58.71,0.0009247998355001524,83.908968,1.4764076900444916,980.2125
2031-06-16,M03,CNC,0.92,41.1,4.64,20.1,852.4,idle,261.53,11.4,0.5,0,none,0.0,1.9500000000000004,1.1844830095868837,1.9450000000000003,3.65,0.74,3.65,2.06,2.13,-2.73,-0.242,-0.8695042826582551,53.86,12.803727972742916,53.681000000000004,73.11,40.3,73.11,52.98,56.33,-32.01,-3.0459999999999994,-0.9965769633240762,10.916,6.778534502383242,10.952000000000002,21.26,4.64,21.26,12.57,15.48,-16.62,-2.168,-0.9258501838081807,52.64,32.903692801872545,59.40999999999999,97.0,20.1,97.0,70.7,85.4,-76.9,-13.060000000000002,-0.9889437426237426,2313.2200000000003,1386.623579779312,2415.21,3946.8,852.4,3946.8,2805.5,2937.1,-3094.4,-416.93999999999994,-1.0535086204733624,29.700000000000003,0.0010793054777181433,3.9551359999999995,0.3818388332373037,266.76059999999995
2031-06-17,M03,CNC,0.92,54.47,14.99,74.9,2936.2,normal,261.91,14.9,0.5,0,none,0.0,1.6580000000000001,1.2310239640234477,1.954,3.65,0.74,0.92,0.74,2.38,0.0,-0.292,-0.5994522254185805,53.088,12.581266629397836,55.098,73.11,41.1,41.1,43.78,58.33,13.369999999999997,-0.7719999999999999,0.10984498271998473,11.698,7.02330193000415,11.911,21.26,4.64,4.64,5.03,11.08,10.350000000000001,0.782,0.46871872531408076,56.81999999999999,34.41259943683418,64.58,97.0,20.1,20.1,21.4,54.0,54.800000000000004,4.1800000000000015,0.5253874382387973,2284.1,1367.8494800232934,2620.0699999999997,3946.8,852.4,852.4,879.6,3081.8,2083.7999999999997,-29.120000000000072,0.47673370633991435,39.57,0.00031333015355449167,44.013638,1.3181975856744834,267.14820000000003
2031-06-18,M03,CNC,2.37,57.46,9.76,85.9,3099.5,normal,262.18,11.3,0.5,0,none,0.0,1.7200000000000002,1.2637048706086413,1.902,3.65,0.74,0.92,3.65,2.06,1.4500000000000002,0.06200000000000001,0.514319904216672,53.984,12.730295754616206,55.372,73.11,41.1,54.47,73.11,52.98,2.990000000000002,0.8960000000000008,0.2730472851748978,11.136,7.048462953013233,11.624,21.26,4.64,14.99,21.26,12.57,-5.23,-0.562,-0.19521709732503204,59.85999999999999,36.55028043668065,64.28999999999999,97.0,20.1,74.9,97.0,70.7,11.0,3.0400000000000005,0.7124412848482201,2342.9,1401.765030238661,2629.8599999999997,3946.8,852.4,2936.2,3946.8,2805.5,163.30000000000018,58.8,0.5397480531358225,46.16,0.0007646394555101163,30.25112,1.4350147953533587,647.5846
2031-06-19,M03,CNC,2.05,51.81,10.43,77.1,2998.4,normal,262.51,11.4,0.5,0,none,0.0,1.982,1.1394165173456112,1.905,3.65,0.74,2.37,0.92,0.74,-0.3200000000000003,0.26199999999999996,0.05967443118630608,55.59000000000001,11.575299132203844,55.352999999999994,73.11,41.1,57.46,41.1,43.78,-5.649999999999999,1.6060000000000003,-0.32655461438765376,12.216,6.247129740929029,11.584,21.26,4.64,9.76,4.64,5.03,0.6699999999999999,1.0799999999999998,-0.28588671684329675,70.99999999999999,29.7541593731028,63.89000000000001,97.0,20.1,85.9,20.1,21.4,-8.800000000000011,11.139999999999999,0.20501266469143825,2766.66,1145.6822718363032,2640.84,3946.8,852.4,3099.5,852.4,879.6,-101.09999999999991,423.76000000000005,0.2022724672184374,40.410000000000004,0.0006836979699716582,31.273312,1.0859153400119241,564.3965
2031-06-20,M03,CNC,2.99,61.28,12.42,75.3,3006.5,normal,262.69,9.6,0.5,0,none,0.0,1.85,0.9137559849325213,2.021,3.65,0.74,2.05,0.92,3.65,0.9400000000000004,-0.13199999999999995,1.247461327382101,53.224000000000004,7.638490034031568,55.065,73.11,41.1,51.81,54.47,73.11,9.469999999999999,-2.3659999999999997,1.0546448970436662,10.447999999999999,3.831614542200197,11.766,21.26,4.64,10.43,14.99,21.26,1.9900000000000002,-1.7680000000000002,0.5146521167695507,66.66,26.408104816514207,66.17999999999999,97.0,20.1,77.1,74.9,97.0,-1.7999999999999972,-4.340000000000001,0.32717104627259747,2578.6,966.7356748356779,2654.38,3946.8,852.4,2998.4,2936.2,3946.8,8.099999999999909,-188.06000000000003,0.44262352872245053,51.68,0.0009945118875951708,37.34073,1.129612791837265,811.7121000000001
2031-06-21,M03,CNC,0.85,44.76,4.97,23.3,895.1,idle,262.96,17.1,0.5,0,none,0.0,1.8360000000000003,0.9319227435791029,1.893,3.65,0.74,2.99,2.37,0.92,-2.14,-0.014000000000000012,-1.0579140979045392,53.956,6.232072688921354,53.908,73.11,41.1,61.28,57.46,41.1,-16.520000000000003,0.7319999999999993,-1.4755688680365533,10.514,3.707388568790709,10.715,21.26,4.64,12.42,9.76,4.64,-7.45,0.06600000000000002,-1.495351879617073,67.3,24.998799971198636,59.96999999999999,97.0,20.1,75.3,85.9,20.1,-52.0,0.6399999999999999,-1.7600774454353043,2587.14,947.6751305167787,2450.18,3946.8,852.4,3006.5,3099.5,852.4,-2111.4,8.54000000000001,-1.7854639917910593,27.659999999999997,0.0009496145575956366,4.448647,0.34621094409941394,249.81199999999995
2031-06-22,M03,CNC,2.66,60.79,13.68,71.8,3004.5,normal,263.24,8.0,0.5,0,none,0.0,2.184,0.8228487102742523,1.921,3.65,0.74,0.85,2.05,0.92,1.81,0.34800000000000003,0.5784078570842772,55.220000000000006,6.960707578974939,54.153999999999996,73.11,41.1,44.76,51.81,54.47,16.03,1.264,0.8001945085831896,10.251999999999999,3.340085328251365,10.975,21.26,4.64,4.97,10.43,14.99,8.71,-0.2620000000000001,1.0262903591025017,66.67999999999999,24.80084675973788,61.75,97.0,20.1,23.3,77.1,74.9,48.5,-0.6200000000000017,0.20644373174946157,2600.8,954.4325696454379,2442.45,3946.8,852.4,895.1,2998.4,2936.2,2109.4,13.660000000000036,0.4229737862493436,52.79,0.0008853386557319399,41.10156,1.0767844815860106,726.5424
2031-06-23,M03,CNC,0.83,42.42,4.0,23.4,891.4,idle,263.39,12.7,0.5,0,none,0.0,1.8760000000000001,1.0040816699850674,1.798,3.65,0.74,2.66,2.99,2.37,-1.83,-0.308,-1.0416441877649039,52.212,8.766240357188469,53.098,73.11,41.1,60.79,61.28,57.46,-18.369999999999997,-3.008,-1.1169997514379515,9.1,4.382767390587828,10.118,21.26,4.0,13.68,12.42,9.76,-9.68,-1.152,-1.163621790372259,54.17999999999999,28.20827892658465,57.02,97.0,20.1,71.8,75.3,85.9,-48.4,-12.500000000000002,-1.0911651491958565,2159.18,1155.635287190554,2251.04,3946.8,852.4,3004.5,3006.5,3099.5,-2113.1,-441.62,-1.0970415185035816,29.720000000000002,0.0009311195767206688,3.5656,0.4318936079930587,244.95269999999996
2031-06-24,M03,CNC,3.16,55.42,12.06,59.7,2821.2,normal,263.53,15.3,0.5,0,none,0.0,2.0980000000000003,1.1623983826554478,2.04,3.65,0.83,0.83,0.85,2.05,2.33,0.22200000000000006,0.9135496580856451,52.934000000000005,8.872867631155085,54.262,73.11,41.1,42.42,44.76,51.81,13.0,0.7219999999999999,0.28017683635755236,9.426,4.563329924517845,10.821000000000002,21.26,4.0,4.0,4.97,10.43,8.06,0.3260000000000002,0.5771974246494646,50.699999999999996,25.629182585482503,60.84999999999999,97.0,20.1,23.4,23.3,77.1,36.300000000000004,-3.479999999999998,0.3511608243415281,2123.7400000000002,1125.7966037433202,2445.2,3946.8,852.4,891.4,895.1,2998.4,1929.7999999999997,-35.440000000000055,0.6195257080438382,40.120000000000005,0.001120090737558164,34.023672,1.1775145606480157,859.1078
2031-06-25,M03,CNC,3.16,53.75,13.46,59.7,2941.4,normal,263.99,15.4,0.5,0,none,0.0,2.1320000000000006,1.1969837091623263,1.991,3.16,0.83,3.16,2.66,2.99,0.0,0.03399999999999999,0.8587536461584252,51.428,7.658019979080754,52.326,61.28,41.1,55.42,60.79,61.28,-1.6700000000000017,-1.5060000000000002,0.30320757657791686,9.634,4.753649124619953,10.041,14.99,4.0,12.06,13.68,12.42,1.4000000000000004,0.20800000000000018,0.8048384337711295,47.58,22.663781679146123,57.120000000000005,85.9,20.1,59.7,71.8,75.3,0.0,-3.1199999999999988,0.5347715881852695,2110.7200000000003,1113.3426054005092,2344.66,3099.5,852.4,2821.2,3004.5,3006.5,120.20000000000027,-13.019999999999982,0.7461134796775576,38.35,0.001074318348152858,39.591244,1.2547286139704468,860.6074000000001
2031-06-26,M03,CNC,3.03,56.66,11.35,86.0,3058.5,normal,264.13,16.3,0.5,0,none,0.0,2.5680000000000005,0.9929098649927888,2.202,3.16,0.83,3.16,0.83,0.85,-0.13000000000000034,0.43599999999999994,0.4652521755192778,53.80800000000001,6.876966627809054,53.882000000000005,61.28,42.42,53.75,42.42,44.76,2.9099999999999966,2.38,0.4147117011295557,10.91,3.982448995279165,10.712,14.99,4.0,13.46,4.0,4.97,-2.110000000000001,1.276,0.11048200549988632,60.11999999999999,23.210493316601443,63.709999999999994,86.0,23.3,59.7,23.4,23.3,26.299999999999997,12.540000000000001,1.1150081192232715,2543.4,927.7152122284044,2565.27,3099.5,891.4,2941.4,891.4,895.1,117.09999999999991,432.68,0.5552349877277672,40.36,0.00099068170347987,34.713975,1.4304721506200682,826.7269
2031-06-27,M03,CNC,2.03,50.39,10.08,62.9,3091.7,normal,264.16,8.7,0.5,0,none,0.0,2.442,1.0179734770611653,2.313,3.16,0.83,3.03,3.16,2.66,-1.0,-0.12600000000000006,-0.404685918337943,51.727999999999994,5.711240670817499,53.474000000000004,61.28,42.42,56.66,55.42,60.79,-6.269999999999996,-2.0799999999999996,-0.23427073906422705,10.190000000000001,3.6695912578923604,10.221,13.68,4.0,11.35,12.06,13.68,-1.2699999999999996,-0.72,-0.029975273740924537,58.33999999999999,22.41858603926662,62.510000000000005,86.0,23.3,86.0,59.7,71.8,-23.1,-1.7799999999999998,0.2034017512004544,2560.8399999999997,939.2977392712032,2580.82,3099.5,891.4,3058.5,2821.2,3004.5,33.19999999999982,17.439999999999962,0.5651668489005489,41.69,0.0006565966922515228,31.164336,1.0781623109080716,562.6608
2031-06-28,M03,CNC,2.58,55.6,15.28,69.2,2894.6,normal,264.19,9.4,0.5,0,none,0.0,2.7920000000000003,0.48812908128895277,2.334,3.16,0.83,2.03,3.16,0.83,0.5500000000000003,0.35,-0.4342223929805821,54.364,2.4537787186295548,53.288,61.28,42.42,50.39,53.75,42.42,5.210000000000001,2.636,0.5036923751025018,12.446000000000002,2.0004949387589104,10.773,15.28,4.0,10.08,13.46,4.0,5.199999999999999,2.256,1.4165786112395637,67.5,11.045134675503096,60.839999999999996,86.0,23.3,62.9,59.7,23.4,6.300000000000004,9.16,0.15391252879129705,2961.48,112.8325617895504,2560.33,3091.7,891.4,3091.7,2941.4,891.4,-197.0999999999999,400.64,-0.5927361717721523,46.2,0.0008913148590778869,44.229487999999996,1.025185033305921,708.0292000000001
2031-06-29,M03,CNC,3.12,62.74,14.98,71.5,3036.8,normal,264.46,13.9,0.5,0,none,0.0,2.7840000000000003,0.48086380608234286,2.441,3.16,0.83,2.58,3.03,3.16,0.54,-0.008000000000000007,0.6985972660538938,55.827999999999996,4.538994382018879,54.38099999999999,62.74,42.42,55.6,56.66,55.42,7.140000000000001,1.464,1.522770715537692,13.030000000000001,2.2679726629745813,11.228,15.28,4.0,15.28,11.35,12.06,-0.29999999999999893,0.584,0.8597608144716892,69.85999999999999,10.18935719267909,60.279999999999994,86.0,23.3,69.2,86.0,59.7,2.299999999999997,2.3599999999999994,0.1609506737197267,3004.6,83.10039109410164,2564.17,3091.7,891.4,2894.6,3058.5,2821.2,142.20000000000027,43.120000000000076,0.38748266798492825,48.84,0.001027397256890815,45.491264,1.023475375969743,851.5612
2031-06-30,M03,CNC,2.05,58.6,15.89,63.1,3038.3,normal,264.89,17.8,0.5,0,none,0.0,2.5620000000000003,0.518623177268427,2.3470000000000004,3.16,0.83,3.12,2.03,3.16,-1.0700000000000003,-0.22200000000000006,-0.987038988109553,56.798,4.501979564591417,54.113,62.74,42.42,62.74,50.39,53.75,-4.140000000000001,0.9700000000000003,0.40025947434883663,13.516,2.616702122902034,11.575,15.89,4.0,14.98,10.08,13.46,0.9100000000000001,0.48599999999999993,0.9072141829995285,70.53999999999999,9.426717350170268,59.06,86.0,23.3,71.5,62.9,59.7,-8.399999999999999,0.6799999999999997,-0.7892377377891605,3023.98,75.64097434587045,2567.35,3091.7,891.4,3036.8,3091.7,2941.4,1.5,19.380000000000017,0.18931513233830674,40.8,0.0006747194132418804,48.27858700000001,0.8945278006056422,569.5134999999999
2031-07-01,M03,CNC,2.49,50.6,14.46,58.4,2989.4,normal,265.03,9.7,0.5,0,none,0.0,2.454,0.44825216117716465,2.511,3.16,0.83,2.05,2.58,3.03,0.4400000000000004,-0.10799999999999992,0.08029402580659084,55.586,5.294400815956325,54.697,62.74,42.42,58.6,55.6,56.66,-8.0,-1.211999999999999,-0.9417318408892144,14.138,2.3266757401924334,12.524000000000001,15.89,4.0,15.89,15.28,11.35,-1.4299999999999997,0.6220000000000002,0.13838892783598056,65.01999999999998,5.278920344161357,62.56999999999999,86.0,23.4,63.1,69.2,86.0,-4.700000000000003,-5.5200000000000005,-1.2540205508625786,3010.16,74.05304180108095,2776.78,3091.7,891.4,3038.3,2894.6,3058.5,-48.90000000000009,-13.819999999999983,-0.2803392198505848,40.900000000000006,0.0008329430627117714,43.226724000000004,0.8981850356528708,686.4277
2031-07-02,M03,CNC,1.92,64.2,11.4,60.6,2838.7,normal,265.53,9.7,0.5,0,none,0.0,2.432,0.4760987292568621,2.4370000000000003,3.16,0.83,2.49,3.12,2.03,-0.5700000000000003,-0.021999999999999974,-1.0751813655593077,58.348,5.504136626211089,55.038,64.2,42.42,50.6,62.74,50.39,13.600000000000001,2.7620000000000005,1.063181036246311,14.402000000000001,1.7560239178325576,12.296,15.89,4.0,14.46,14.98,10.08,-3.0600000000000005,0.26400000000000007,-1.7094465655391378,64.55999999999999,5.600267850737195,61.45,86.0,23.4,58.4,71.5,62.9,2.200000000000003,-0.4599999999999994,-0.707096409654362,2959.5600000000004,89.2795777319355,2760.2,3091.7,891.4,2989.4,3036.8,3091.7,-150.70000000000027,-50.6,-1.3537235244384034,54.5,0.0006763659397739601,32.36118,0.9386615646435,536.3706
2031-07-03,M03,CNC,3.12,60.68,14.32,71.0,2942.4,normal,266.01,9.8,0.5,0,none,0.0,2.54,0.5700438579618224,2.666,3.16,1.92,1.92,2.05,2.58,1.2000000000000002,0.10800000000000001,1.0172871142967528,59.364,5.336373300285332,56.864,64.2,50.39,64.2,58.6,55.6,-3.520000000000003,1.0159999999999996,0.24660481294446623,14.209999999999999,1.6871573726241442,13.328,15.89,10.08,11.4,15.89,15.28,2.92,-0.1919999999999998,0.06519455880576257,64.91999999999999,6.015563149032735,66.21000000000001,86.0,58.4,60.6,63.1,69.2,10.399999999999999,0.35999999999999943,1.0106948892205878,2969.12,82.91722981378899,2965.3,3091.7,2821.2,2838.7,3038.3,2894.6,103.70000000000027,9.560000000000036,-0.32224867901566595,50.879999999999995,0.001060358887097747,42.13516800000001,1.0936535592030872,856.5522
2031-07-04,M03,CNC,3.12,58.4,11.1,89.1,3039.0,normal,266.04,10.6,0.5,0,none,0.0,2.54,0.5700438579618224,2.662,3.16,1.92,3.12,2.49,3.12,0.0,0.0,1.0172871142967528,58.496,4.991801278095749,57.162,64.2,50.39,60.68,50.6,62.74,-2.280000000000001,-0.8680000000000007,-0.019231149546415825,13.434000000000001,2.0889183804064744,13.232,15.89,10.08,14.32,14.46,14.98,-3.2200000000000006,-0.7760000000000001,-1.1172711651995417,68.43999999999998,12.491717255846009,69.15,89.1,58.4,71.0,58.4,71.5,18.099999999999994,3.5199999999999987,1.6538826638959514,2969.56,83.37075626376847,2987.08,3091.7,2838.7,2942.4,2989.4,3036.8,96.59999999999991,0.43999999999996364,0.8329049635799107,47.8,0.0010266535010639898,33.7329,1.3018700610943805,856.6488000000002
2031-07-05,M03,CNC,2.38,52.27,14.6,56.6,2856.8,normal,266.13,14.8,0.5,0,none,0.0,2.6060000000000003,0.5156355301955036,2.584,3.12,1.92,3.12,1.92,2.05,-0.7400000000000002,0.06600000000000002,-0.4382090951040914,57.230000000000004,5.709877406739888,57.01400000000001,64.2,50.39,58.4,64.2,58.6,-6.1299999999999955,-1.2659999999999996,-0.8686549256999448,13.175999999999998,1.764165525113788,13.346,15.89,10.08,11.1,11.4,15.89,3.5,-0.2580000000000002,0.8071347423218277,67.13999999999999,13.485102891709829,68.84,89.1,56.6,89.1,60.6,63.1,-32.49999999999999,-1.3,-0.781597435695948,2933.2599999999998,85.4457605735516,2978.62,3091.7,2838.7,3039.0,2838.7,3038.3,-182.19999999999982,-36.3,-0.8948356244148655,37.47,0.0008330999690804396,41.70928,0.8430144708051133,660.0024
2031-07-06,M03,CNC,0.76,45.57,5.18,21.9,855.9,idle,266.36,16.9,0.5,0,none,0.0,2.2600000000000002,0.9822423326246937,2.357,3.12,0.76,2.38,3.12,2.49,-1.6199999999999999,-0.34600000000000003,-1.5269625976437269,56.224000000000004,7.371385894117798,55.904999999999994,64.2,45.57,52.27,60.68,50.6,-6.700000000000003,-1.0060000000000002,-1.4452988383931582,11.32,3.7918597020459512,12.729000000000001,15.89,5.18,14.6,14.32,14.46,-9.42,-1.8560000000000003,-1.6192155197976297,59.83999999999999,24.653660985744086,62.43000000000001,89.1,21.9,56.6,71.0,58.4,-34.7,-7.3,-1.5389132725809505,2506.5600000000004,926.1630974077908,2758.36,3091.7,855.9,2856.8,2942.4,2989.4,-2000.9,-426.7,-1.78225609117268,28.67,0.0008879541898825309,4.433562,0.3659758746698071,229.0696
2031-07-07,M03,CNC,3.57,70.72,20.22,98.3,4084.2,peak,266.56,11.1,0.5,0,none,0.0,2.59,1.1085125168440806,2.511,3.57,0.76,0.76,3.12,1.92,2.8099999999999996,0.32999999999999996,0.8839878542863601,57.528,9.42555939984458,57.938,70.72,45.57,45.57,58.4,64.2,25.15,1.3039999999999992,1.3995837787452328,13.084,5.503587920620512,13.743,20.22,5.18,5.18,11.1,11.4,15.04,1.7639999999999998,1.2965851448923458,67.38,30.106261807139074,65.97,98.3,21.9,21.9,89.1,60.6,76.4,7.539999999999999,1.0270254572130995,2755.66,1172.5494949041565,2857.6099999999997,4084.2,855.9,855.9,3039.0,2838.7,3228.2999999999997,249.1,1.1330352300438038,59.62,0.0008741001888396743,82.58252399999999,1.4588896617854465,978.2752
2031-07-08,M03,CNC,3.14,64.86,14.75,59.1,2863.6,normal,266.71,11.7,0.5,0,none,0.0,2.5940000000000003,1.1109365418420614,2.567,3.57,0.76,3.57,2.38,3.12,-0.4299999999999997,0.0040000000000000036,0.4914329812183766,58.364,9.946020812365031,58.864,70.72,45.57,70.72,52.27,60.68,-5.859999999999999,0.836,0.6531189518554978,13.169999999999998,5.531021605454096,13.689999999999998,20.22,5.18,20.22,14.6,14.32,-5.469999999999999,0.08599999999999994,0.2856563483330406,64.99999999999999,30.218702817956974,64.96000000000001,98.3,21.9,98.3,56.6,71.0,-39.199999999999996,-2.38,-0.19524267839273954,2739.9,1169.938737712361,2854.51,4084.2,855.9,4084.2,2856.8,2942.4,-1220.6,-15.760000000000037,0.10573202291657957,53.16,0.0010965218567658827,42.238099999999996,0.9092306293491341,864.1404
2031-07-09,M03,CNC,3.47,63.41,27.57,106.8,4017.2,peak,266.83,17.8,0.5,0,none,0.0,2.664,1.1622091033888857,2.602,3.57,0.76,3.14,0.76,3.12,0.33000000000000007,0.07000000000000002,0.6934472057819961,59.36600000000001,10.199682838206202,58.931000000000004,70.72,45.57,64.86,45.57,58.4,-1.4500000000000028,1.0019999999999996,0.3964790294212963,16.464,8.233949841965277,14.949000000000002,27.57,5.18,14.75,5.18,11.1,12.82,3.2939999999999996,1.3487895037260615,68.53999999999999,34.48351780198768,68.49,106.8,21.9,59.1,21.9,89.1,47.699999999999996,3.5400000000000005,1.1095123551043025,2935.54,1306.3006958583435,2952.55,4084.2,855.9,2863.6,855.9,3039.0,1153.6,195.63999999999996,0.8280328722369515,45.61,0.0008637857192477703,110.754204,1.55821395415612,952.5831000000001
2031-07-10,M03,CNC,0.76,49.1,5.24,21.0,911.0,idle,267.18,16.8,0.5,0,none,0.0,2.3400000000000003,1.4510858003577871,2.4730000000000003,3.57,0.76,3.47,3.57,2.38,-2.71,-0.32399999999999995,-1.0887647878103923,58.732000000000006,10.83007248359854,57.98100000000001,70.72,45.57,63.41,70.72,52.27,-14.309999999999995,-0.6340000000000003,-0.8893671836332178,14.592000000000002,9.697596093878111,13.883999999999997,27.57,5.18,27.57,20.22,14.6,-22.33,-1.8719999999999999,-0.9643527606421552,61.41999999999998,40.683129181517,64.28,106.8,21.0,106.8,98.3,56.6,-85.8,-7.12,-0.9935297864301141,2546.38,1593.817800753898,2739.82,4084.2,855.9,4017.2,4084.2,2856.8,-3106.2,-389.16,-1.0260770689213885,32.3,0.0008342480698765306,4.77364,0.341908117566246,229.7748
